numero,fecha_recogida (Fecha),UND
5534,18 ago 2024,2
5535,18 ago 2024,2
5536,18 ago 2024,2
5537,18 ago 2024,3
5538,18 ago 2024,2
5539,18 ago 2024,2
5540,18 ago 2024,2
5541,18 ago 2024,2
5542,18 ago 2024,1
5543,18 ago 2024,1
5544,18 ago 2024,2
5545,18 ago 2024,1
5546,19 ago 2024,2
5547,19 ago 2024,2
5548,19 ago 2024,1
5549,19 ago 2024,2
5550,19 ago 2024,2
5551,19 ago 2024,1
5552,19 ago 2024,2
5553,19 ago 2024,1
5554,19 ago 2024,2
5555,19 ago 2024,2
5556,19 ago 2024,2
5557,19 ago 2024,2
5558,19 ago 2024,1
5559,19 ago 2024,2
5560,19 ago 2024,2
5561,19 ago 2024,2
5562,19 ago 2024,2
5563,19 ago 2024,2
5564,19 ago 2024,4
5565,19 ago 2024,3
5566,19 ago 2024,2
5567,19 ago 2024,2
5568,19 ago 2024,2
5569,19 ago 2024,2
5570,19 ago 2024,2
5571,19 ago 2024,2
5572,19 ago 2024,2
5573,19 ago 2024,2
5574,19 ago 2024,2
5575,20 ago 2024,1
5576,20 ago 2024,2
5577,20 ago 2024,2
5578,20 ago 2024,1
5579,20 ago 2024,2
5580,20 ago 2024,2
5581,20 ago 2024,2
5582,20 ago 2024,1
5583,20 ago 2024,2
5584,20 ago 2024,2
5585,20 ago 2024,2
5586,20 ago 2024,2
5587,20 ago 2024,2
5588,20 ago 2024,4
5589,20 ago 2024,2
5590,20 ago 2024,2
5591,20 ago 2024,2
5592,20 ago 2024,2
5593,20 ago 2024,2
5594,20 ago 2024,2
5595,20 ago 2024,2
5596,20 ago 2024,2
5597,20 ago 2024,3
5598,20 ago 2024,2
5599,20 ago 2024,2
5600,20 ago 2024,4
5601,20 ago 2024,3
5602,20 ago 2024,2
5603,20 ago 2024,2
5604,20 ago 2024,2
5605,20 ago 2024,2
5606,20 ago 2024,2
5607,20 ago 2024,2
5608,20 ago 2024,2
5609,21 ago 2024,4
5610,21 ago 2024,2
5611,21 ago 2024,1
5612,21 ago 2024,1
5613,21 ago 2024,3
5614,21 ago 2024,1
5615,21 ago 2024,2
5616,21 ago 2024,2
5617,21 ago 2024,2
5618,21 ago 2024,1
5619,21 ago 2024,1
5620,21 ago 2024,1
5621,21 ago 2024,2
5622,21 ago 2024,2
5623,21 ago 2024,2
5624,21 ago 2024,2
5625,21 ago 2024,2
5626,21 ago 2024,2
5627,21 ago 2024,2
5628,21 ago 2024,2
5629,21 ago 2024,3
5630,22 ago 2024,3
5631,22 ago 2024,4
5632,22 ago 2024,2
5633,22 ago 2024,2
5634,22 ago 2024,2
5635,22 ago 2024,2
5636,22 ago 2024,2
5637,22 ago 2024,2
5638,22 ago 2024,3
5639,22 ago 2024,2
5640,22 ago 2024,2
5641,22 ago 2024,3
5642,22 ago 2024,2
5643,22 ago 2024,2
5644,22 ago 2024,2
5645,22 ago 2024,2
5646,22 ago 2024,4
5647,22 ago 2024,2
5648,22 ago 2024,2
5649,22 ago 2024,2
5650,22 ago 2024,6
5651,22 ago 2024,2
5652,22 ago 2024,2
5653,22 ago 2024,1
5654,23 ago 2024,3
5655,23 ago 2024,2
5656,23 ago 2024,2
5657,23 ago 2024,2
5658,23 ago 2024,2
5659,23 ago 2024,2
5660,23 ago 2024,2
5661,23 ago 2024,2
5662,23 ago 2024,3
5663,23 ago 2024,2
5664,23 ago 2024,1
5665,23 ago 2024,2
5666,23 ago 2024,2
5667,23 ago 2024,2
5668,23 ago 2024,2
5669,23 ago 2024,2
5670,23 ago 2024,4
5671,23 ago 2024,2
5672,23 ago 2024,2
5673,24 ago 2024,1
5674,24 ago 2024,4
5675,24 ago 2024,2
5676,24 ago 2024,2
5677,24 ago 2024,2
5678,24 ago 2024,2
5679,24 ago 2024,2
5680,24 ago 2024,2
5681,24 ago 2024,2
5682,24 ago 2024,2
5683,24 ago 2024,3
5684,24 ago 2024,2
5685,24 ago 2024,2
5686,24 ago 2024,2
5687,24 ago 2024,2
5688,24 ago 2024,2
5689,24 ago 2024,3
5690,24 ago 2024,3
5691,24 ago 2024,2
5692,24 ago 2024,2
5693,24 ago 2024,2
5694,24 ago 2024,2
5695,24 ago 2024,2
5696,24 ago 2024,2
5697,24 ago 2024,6
5698,24 ago 2024,2
5699,24 ago 2024,1
5700,24 ago 2024,2
5701,24 ago 2024,2
5702,24 ago 2024,2
5703,24 ago 2024,2
5704,25 ago 2024,2
5705,25 ago 2024,2
5706,25 ago 2024,4
5707,25 ago 2024,2
5708,25 ago 2024,2
5709,25 ago 2024,2
5710,25 ago 2024,2
5711,25 ago 2024,3
5712,25 ago 2024,2
5713,25 ago 2024,1
5714,25 ago 2024,2
5715,25 ago 2024,2
5716,25 ago 2024,2
5717,25 ago 2024,2
5718,25 ago 2024,2
5719,25 ago 2024,2
5720,25 ago 2024,2
5721,25 ago 2024,2
5722,25 ago 2024,2
5723,25 ago 2024,2
5724,25 ago 2024,2
5725,25 ago 2024,1
5726,25 ago 2024,2
5727,25 ago 2024,2
5728,25 ago 2024,2
5729,25 ago 2024,1
5730,25 ago 2024,2
5731,25 ago 2024,2
5732,25 ago 2024,2
5733,25 ago 2024,1
5734,25 ago 2024,3
5735,25 ago 2024,2
5736,25 ago 2024,2
5737,25 ago 2024,2
5738,26 ago 2024,2
5739,26 ago 2024,2
5740,26 ago 2024,3
5741,26 ago 2024,2
5742,26 ago 2024,1
5743,26 ago 2024,1
5744,26 ago 2024,2
5745,26 ago 2024,1
5746,26 ago 2024,1
5747,26 ago 2024,1
5748,26 ago 2024,2
5749,26 ago 2024,2
5750,26 ago 2024,2
5751,26 ago 2024,2
5752,26 ago 2024,1
5753,26 ago 2024,2
5754,26 ago 2024,2
5755,26 ago 2024,2
5756,26 ago 2024,2
5757,26 ago 2024,3
5758,26 ago 2024,2
5759,26 ago 2024,3
5760,26 ago 2024,2
5761,26 ago 2024,2
5762,26 ago 2024,2
5763,26 ago 2024,3
5764,26 ago 2024,2
5765,27 ago 2024,2
5766,27 ago 2024,2
5767,27 ago 2024,2
5768,27 ago 2024,2
5769,27 ago 2024,1
5770,27 ago 2024,2
5771,27 ago 2024,2
5772,27 ago 2024,2
5773,27 ago 2024,2
5774,27 ago 2024,1
5775,27 ago 2024,2
5776,27 ago 2024,1
5777,27 ago 2024,1
5778,27 ago 2024,2
5779,27 ago 2024,3
5780,27 ago 2024,2
5781,27 ago 2024,2
5782,27 ago 2024,2
5783,27 ago 2024,2
5784,27 ago 2024,2
5785,27 ago 2024,2
5786,27 ago 2024,2
5787,27 ago 2024,2
5788,27 ago 2024,2
5789,27 ago 2024,2
5790,27 ago 2024,2
5791,27 ago 2024,2
5792,27 ago 2024,2
5793,27 ago 2024,4
5794,27 ago 2024,2
5795,28 ago 2024,2
5796,28 ago 2024,1
5797,28 ago 2024,2
5798,28 ago 2024,2
5799,28 ago 2024,2
5800,28 ago 2024,3
5801,28 ago 2024,2
5802,28 ago 2024,2
5803,28 ago 2024,2
5804,28 ago 2024,2
5805,28 ago 2024,2
5806,28 ago 2024,1
5807,28 ago 2024,2
5808,28 ago 2024,2
5809,28 ago 2024,2
5810,28 ago 2024,2
5811,28 ago 2024,2
5812,28 ago 2024,2
5813,28 ago 2024,2
5814,28 ago 2024,2
5815,29 ago 2024,2
5816,29 ago 2024,4
5817,29 ago 2024,2
5818,29 ago 2024,2
5819,29 ago 2024,1
5820,29 ago 2024,2
5821,29 ago 2024,2
5822,29 ago 2024,1
5823,29 ago 2024,2
5824,29 ago 2024,2
5825,29 ago 2024,2
5826,29 ago 2024,2
5827,29 ago 2024,2
5828,29 ago 2024,2
5829,29 ago 2024,2
5830,29 ago 2024,2
5831,29 ago 2024,2
5832,29 ago 2024,2
5833,29 ago 2024,2
5834,29 ago 2024,2
5835,29 ago 2024,2
5836,29 ago 2024,2
5837,29 ago 2024,2
5838,29 ago 2024,2
5839,29 ago 2024,2
5840,29 ago 2024,2
5841,29 ago 2024,2
5842,29 ago 2024,1
5843,29 ago 2024,2
5844,29 ago 2024,3
5845,29 ago 2024,2
5846,29 ago 2024,2
5847,30 ago 2024,2
5848,30 ago 2024,2
5849,30 ago 2024,2
5850,30 ago 2024,1
5851,30 ago 2024,2
5852,30 ago 2024,3
5853,30 ago 2024,1
5854,30 ago 2024,2
5855,30 ago 2024,3
5856,30 ago 2024,2
5857,30 ago 2024,2
5858,30 ago 2024,2
5859,30 ago 2024,2
5860,30 ago 2024,4
5861,30 ago 2024,2
5862,30 ago 2024,3
5863,30 ago 2024,2
5864,30 ago 2024,2
5865,30 ago 2024,2
5866,30 ago 2024,2
5867,30 ago 2024,1
5868,30 ago 2024,9
5869,30 ago 2024,2
5870,30 ago 2024,1
5871,30 ago 2024,2
5872,30 ago 2024,2
5873,30 ago 2024,1
5874,30 ago 2024,1
5875,30 ago 2024,2
5876,30 ago 2024,1
5877,30 ago 2024,2
5878,30 ago 2024,2
5879,30 ago 2024,2
5880,30 ago 2024,2
5881,30 ago 2024,2
5882,30 ago 2024,2
5883,31 ago 2024,2
5884,31 ago 2024,2
5885,31 ago 2024,2
5886,31 ago 2024,2
5887,31 ago 2024,1
5888,31 ago 2024,1
5889,31 ago 2024,1
5890,31 ago 2024,3
5891,31 ago 2024,1
5892,31 ago 2024,2
5893,31 ago 2024,2
5894,31 ago 2024,5
5895,31 ago 2024,2
5896,31 ago 2024,2
5897,31 ago 2024,2
5898,31 ago 2024,2
5899,31 ago 2024,1
5900,31 ago 2024,2
5901,31 ago 2024,2
5902,31 ago 2024,1
5903,31 ago 2024,2
5904,31 ago 2024,2
5905,31 ago 2024,2
5906,31 ago 2024,2
5907,31 ago 2024,2
5908,31 ago 2024,2
5909,31 ago 2024,1
5910,31 ago 2024,1
5911,31 ago 2024,2
5912,31 ago 2024,2
5913,31 ago 2024,3
5914,31 ago 2024,3
5915,31 ago 2024,2
5916,31 ago 2024,2
5917,31 ago 2024,2
5918,31 ago 2024,2
5919,31 ago 2024,1
5920,31 ago 2024,1
5921,31 ago 2024,2
5922,31 ago 2024,2
5923,31 ago 2024,3
5924,31 ago 2024,4
5925,31 ago 2024,2
5926,31 ago 2024,4
5927,31 ago 2024,2
5928,31 ago 2024,2
5929,31 ago 2024,2
5930,31 ago 2024,1
5931,1 sept 2024,2
5932,1 sept 2024,1
5933,1 sept 2024,2
5934,1 sept 2024,2
5935,1 sept 2024,1
5936,1 sept 2024,1
5937,1 sept 2024,1
5938,1 sept 2024,1
5939,1 sept 2024,1
5940,1 sept 2024,1
5941,1 sept 2024,2
5942,1 sept 2024,2
5943,1 sept 2024,1
5944,1 sept 2024,2
5945,1 sept 2024,2
5946,1 sept 2024,2
5947,1 sept 2024,2
5948,1 sept 2024,2
5949,1 sept 2024,2
5950,1 sept 2024,2
5951,1 sept 2024,2
5952,1 sept 2024,4
5953,1 sept 2024,2
5954,1 sept 2024,2
5955,1 sept 2024,3
5956,1 sept 2024,2
5957,1 sept 2024,2
5958,1 sept 2024,2
5959,1 sept 2024,2
5960,1 sept 2024,1
5961,1 sept 2024,1
5962,1 sept 2024,2
5963,1 sept 2024,2
5964,1 sept 2024,1
5965,1 sept 2024,2
5966,1 sept 2024,2
5967,1 sept 2024,2
5968,1 sept 2024,2
5969,1 sept 2024,1
5970,1 sept 2024,4
5971,1 sept 2024,2
5972,1 sept 2024,2
5973,1 sept 2024,2
5974,1 sept 2024,2
5975,1 sept 2024,2
5976,1 sept 2024,1
5977,1 sept 2024,2
5978,2 sept 2024,2
5979,2 sept 2024,2
5980,2 sept 2024,2
5981,2 sept 2024,1
5982,2 sept 2024,2
5983,2 sept 2024,2
5984,2 sept 2024,2
5985,2 sept 2024,2
5986,2 sept 2024,2
5987,2 sept 2024,1
5988,2 sept 2024,5
5989,2 sept 2024,2
5990,2 sept 2024,2
5991,2 sept 2024,2
5992,2 sept 2024,1
5993,2 sept 2024,2
5994,2 sept 2024,2
5995,2 sept 2024,2
5996,2 sept 2024,1
5997,2 sept 2024,1
5998,2 sept 2024,2
5999,2 sept 2024,2
6000,2 sept 2024,2
6001,2 sept 2024,2
6002,2 sept 2024,5
6003,2 sept 2024,3
6004,2 sept 2024,2
6005,3 sept 2024,3
6006,3 sept 2024,2
6007,3 sept 2024,2
6008,3 sept 2024,1
6009,3 sept 2024,2
6010,3 sept 2024,6
6011,3 sept 2024,2
6012,3 sept 2024,3
6013,3 sept 2024,2
6014,3 sept 2024,2
6015,3 sept 2024,1
6016,3 sept 2024,2
6017,3 sept 2024,2
6018,3 sept 2024,2
6019,3 sept 2024,2
6020,3 sept 2024,2
6021,3 sept 2024,1
6022,3 sept 2024,2
6023,3 sept 2024,2
6024,3 sept 2024,2
6025,3 sept 2024,2
6026,3 sept 2024,2
6027,3 sept 2024,2
6028,3 sept 2024,2
6029,3 sept 2024,1
6030,3 sept 2024,2
6031,3 sept 2024,2
6032,3 sept 2024,2
6033,4 sept 2024,2
6034,4 sept 2024,2
6035,4 sept 2024,1
6036,4 sept 2024,2
6037,4 sept 2024,2
6038,4 sept 2024,2
6039,4 sept 2024,2
6040,4 sept 2024,1
6041,4 sept 2024,2
6042,4 sept 2024,2
6043,4 sept 2024,2
6044,4 sept 2024,2
6045,4 sept 2024,1
6046,5 sept 2024,2
6047,5 sept 2024,2
6048,5 sept 2024,2
6049,5 sept 2024,2
6050,5 sept 2024,2
6051,5 sept 2024,2
6052,5 sept 2024,2
6053,5 sept 2024,3
6054,5 sept 2024,1
6055,5 sept 2024,2
6056,5 sept 2024,8
6057,5 sept 2024,2
6058,5 sept 2024,2
6059,5 sept 2024,2
6060,5 sept 2024,2
6061,5 sept 2024,2
6062,5 sept 2024,3
6063,5 sept 2024,2
6064,5 sept 2024,2
6065,5 sept 2024,2
6066,5 sept 2024,2
6067,5 sept 2024,2
6068,5 sept 2024,3
6069,5 sept 2024,2
6070,5 sept 2024,2
6071,5 sept 2024,1
6072,5 sept 2024,2
6073,5 sept 2024,2
6074,5 sept 2024,5
6075,5 sept 2024,2
6076,6 sept 2024,2
6077,6 sept 2024,2
6078,6 sept 2024,2
6079,6 sept 2024,2
6080,6 sept 2024,4
6081,6 sept 2024,2
6082,6 sept 2024,2
6083,6 sept 2024,1
6084,6 sept 2024,1
6085,6 sept 2024,1
6086,6 sept 2024,3
6087,6 sept 2024,4
6088,6 sept 2024,1
6089,6 sept 2024,1
6090,6 sept 2024,2
6091,6 sept 2024,2
6092,6 sept 2024,2
6093,6 sept 2024,2
6094,6 sept 2024,2
6095,6 sept 2024,2
6096,6 sept 2024,3
6097,6 sept 2024,2
6098,6 sept 2024,2
6099,6 sept 2024,1
6100,6 sept 2024,2
6101,6 sept 2024,1
6102,6 sept 2024,2
6103,6 sept 2024,1
6104,6 sept 2024,1
6105,6 sept 2024,2
6106,6 sept 2024,2
6107,6 sept 2024,2
6108,6 sept 2024,2
6109,6 sept 2024,3
6110,6 sept 2024,2
6111,6 sept 2024,2
6112,6 sept 2024,3
6113,6 sept 2024,2
6114,6 sept 2024,2
6115,6 sept 2024,2
6116,7 sept 2024,4
6117,7 sept 2024,2
6118,7 sept 2024,1
6119,7 sept 2024,2
6120,7 sept 2024,2
6121,7 sept 2024,2
6122,7 sept 2024,2
6123,7 sept 2024,2
6124,7 sept 2024,1
6125,7 sept 2024,4
6126,7 sept 2024,4
6127,7 sept 2024,1
6128,7 sept 2024,1
6129,7 sept 2024,3
6130,7 sept 2024,1
6131,7 sept 2024,1
6132,7 sept 2024,3
6133,7 sept 2024,2
6134,7 sept 2024,2
6135,7 sept 2024,2
6136,7 sept 2024,2
6137,7 sept 2024,1
6138,7 sept 2024,3
6139,7 sept 2024,1
6140,7 sept 2024,1
6141,7 sept 2024,1
6142,7 sept 2024,2
6143,7 sept 2024,2
6144,7 sept 2024,3
6145,7 sept 2024,3
6146,7 sept 2024,2
6147,7 sept 2024,3
6148,7 sept 2024,2
6149,7 sept 2024,2
6150,7 sept 2024,2
6151,7 sept 2024,2
6152,7 sept 2024,2
6153,7 sept 2024,2
6154,7 sept 2024,1
6155,7 sept 2024,2
6156,7 sept 2024,2
6157,7 sept 2024,1
6158,8 sept 2024,2
6159,8 sept 2024,2
6160,8 sept 2024,1
6161,8 sept 2024,1
6162,8 sept 2024,2
6163,8 sept 2024,2
6164,8 sept 2024,1
6165,8 sept 2024,2
6166,8 sept 2024,2
6167,8 sept 2024,1
6168,8 sept 2024,2
6169,8 sept 2024,2
6170,8 sept 2024,1
6171,8 sept 2024,2
6172,8 sept 2024,5
6173,8 sept 2024,1
6174,8 sept 2024,3
6175,8 sept 2024,2
6176,8 sept 2024,4
6177,8 sept 2024,1
6178,8 sept 2024,2
6179,8 sept 2024,2
6180,8 sept 2024,2
6181,8 sept 2024,3
6182,8 sept 2024,2
6183,8 sept 2024,2
6184,8 sept 2024,3
6185,8 sept 2024,2
6186,8 sept 2024,2
6187,8 sept 2024,2
6188,8 sept 2024,4
6189,9 sept 2024,3
6190,9 sept 2024,1
6191,9 sept 2024,1
6192,9 sept 2024,2
6193,9 sept 2024,2
6194,9 sept 2024,2
6195,9 sept 2024,2
6196,9 sept 2024,2
6197,9 sept 2024,2
6198,9 sept 2024,2
6199,9 sept 2024,2
6200,9 sept 2024,2
6201,9 sept 2024,1
6202,9 sept 2024,2
6203,9 sept 2024,2
6204,9 sept 2024,2
6205,9 sept 2024,2
6206,9 sept 2024,1
6207,9 sept 2024,2
6208,9 sept 2024,2
6209,9 sept 2024,2
6210,9 sept 2024,2
6211,9 sept 2024,2
6212,9 sept 2024,2
6213,9 sept 2024,2
6214,9 sept 2024,2
6215,9 sept 2024,4
6216,9 sept 2024,2
6217,9 sept 2024,1
6218,9 sept 2024,2
6219,9 sept 2024,2
6220,9 sept 2024,1
6221,9 sept 2024,4
6222,10 sept 2024,1
6223,10 sept 2024,4
6224,10 sept 2024,1
6225,10 sept 2024,2
6226,10 sept 2024,1
6227,10 sept 2024,2
6228,10 sept 2024,2
6229,10 sept 2024,2
6230,10 sept 2024,2
6231,10 sept 2024,1
6232,10 sept 2024,1
6233,10 sept 2024,1
6234,10 sept 2024,2
6235,10 sept 2024,2
6236,10 sept 2024,2
6237,10 sept 2024,2
6238,10 sept 2024,3
6239,10 sept 2024,2
6240,10 sept 2024,4
6241,10 sept 2024,2
6242,10 sept 2024,1
6243,10 sept 2024,1
6244,10 sept 2024,2
6245,10 sept 2024,2
6246,10 sept 2024,2
6247,10 sept 2024,1
6248,10 sept 2024,2
6249,10 sept 2024,3
6250,10 sept 2024,1
6251,10 sept 2024,10
6252,11 sept 2024,1
6253,11 sept 2024,1
6254,11 sept 2024,3
6255,11 sept 2024,1
6256,11 sept 2024,2
6257,11 sept 2024,2
6258,11 sept 2024,2
6259,11 sept 2024,2
6260,11 sept 2024,2
6261,11 sept 2024,1
6262,11 sept 2024,2
6263,11 sept 2024,3
6264,11 sept 2024,2
6265,11 sept 2024,2
6266,11 sept 2024,2
6267,11 sept 2024,2
6268,11 sept 2024,2
6269,11 sept 2024,2
6270,11 sept 2024,2
6271,11 sept 2024,2
6272,11 sept 2024,2
6273,11 sept 2024,2
6274,11 sept 2024,2
6275,11 sept 2024,2
6276,11 sept 2024,1
6277,11 sept 2024,1
6278,11 sept 2024,1
6279,11 sept 2024,2
6280,11 sept 2024,1
6281,11 sept 2024,1
6282,11 sept 2024,3
6283,11 sept 2024,1
6284,11 sept 2024,2
6285,11 sept 2024,2
6286,11 sept 2024,2
6287,11 sept 2024,2
6288,11 sept 2024,2
6289,11 sept 2024,1
6290,11 sept 2024,2
6291,11 sept 2024,1
6292,11 sept 2024,2
6293,11 sept 2024,2
6294,11 sept 2024,2
6295,11 sept 2024,5
6296,11 sept 2024,2
6297,11 sept 2024,4
6298,11 sept 2024,4
6299,11 sept 2024,1
6300,11 sept 2024,2
6301,11 sept 2024,2
6302,12 sept 2024,1
6303,12 sept 2024,2
6304,12 sept 2024,2
6305,12 sept 2024,1
6306,12 sept 2024,2
6307,12 sept 2024,2
6308,12 sept 2024,1
6309,12 sept 2024,2
6310,12 sept 2024,2
6311,12 sept 2024,1
6312,12 sept 2024,4
6313,12 sept 2024,1
6314,12 sept 2024,2
6315,12 sept 2024,2
6316,12 sept 2024,2
6317,12 sept 2024,2
6318,12 sept 2024,2
6319,12 sept 2024,2
6320,12 sept 2024,1
6321,12 sept 2024,2
6322,12 sept 2024,2
6323,12 sept 2024,1
6324,12 sept 2024,4
6325,12 sept 2024,2
6326,12 sept 2024,2
6327,12 sept 2024,2
6328,13 sept 2024,2
6329,13 sept 2024,2
6330,13 sept 2024,1
6331,13 sept 2024,3
6332,13 sept 2024,3
6333,13 sept 2024,1
6334,13 sept 2024,1
6335,13 sept 2024,2
6336,13 sept 2024,1
6337,13 sept 2024,2
6338,13 sept 2024,2
6339,13 sept 2024,1
6340,13 sept 2024,2
6341,13 sept 2024,2
6342,13 sept 2024,2
6343,13 sept 2024,1
6344,13 sept 2024,2
6345,13 sept 2024,1
6346,13 sept 2024,1
6347,13 sept 2024,1
6348,13 sept 2024,2
6349,13 sept 2024,1
6350,13 sept 2024,2
6351,13 sept 2024,2
6352,13 sept 2024,3
6353,13 sept 2024,2
6354,13 sept 2024,1
6355,13 sept 2024,1
6356,13 sept 2024,2
6357,13 sept 2024,2
6358,13 sept 2024,5
6359,13 sept 2024,2
6360,13 sept 2024,2
6361,13 sept 2024,2
6362,13 sept 2024,2
6363,13 sept 2024,6
6364,13 sept 2024,2
6365,14 sept 2024,3
6366,14 sept 2024,2
6367,14 sept 2024,2
6368,14 sept 2024,1
6369,14 sept 2024,5
6370,14 sept 2024,1
6371,14 sept 2024,2
6372,14 sept 2024,2
6373,14 sept 2024,2
6374,14 sept 2024,2
6375,14 sept 2024,2
6376,14 sept 2024,2
6377,14 sept 2024,2
6378,14 sept 2024,1
6379,14 sept 2024,2
6380,14 sept 2024,2
6381,14 sept 2024,2
6382,14 sept 2024,2
6383,14 sept 2024,2
6384,14 sept 2024,1
6385,14 sept 2024,2
6386,14 sept 2024,2
6387,14 sept 2024,1
6388,14 sept 2024,2
6389,14 sept 2024,2
6390,14 sept 2024,2
6391,14 sept 2024,2
6392,14 sept 2024,2
6393,14 sept 2024,2
6394,14 sept 2024,5
6395,14 sept 2024,2
6396,14 sept 2024,2
6397,14 sept 2024,2
6398,14 sept 2024,2
6399,14 sept 2024,2
6400,14 sept 2024,2
6401,14 sept 2024,2
6402,14 sept 2024,2
6403,14 sept 2024,2
6404,14 sept 2024,2
6405,14 sept 2024,2
6406,14 sept 2024,2
6407,14 sept 2024,2
6408,14 sept 2024,2
6409,14 sept 2024,1
6410,14 sept 2024,2
6411,15 sept 2024,2
6412,15 sept 2024,2
6413,15 sept 2024,1
6414,15 sept 2024,2
6415,15 sept 2024,1
6416,15 sept 2024,2
6417,15 sept 2024,1
6418,15 sept 2024,2
6419,15 sept 2024,2
6420,15 sept 2024,2
6421,15 sept 2024,3
6422,15 sept 2024,2
6423,15 sept 2024,2
6424,15 sept 2024,2
6425,15 sept 2024,1
6426,15 sept 2024,2
6427,15 sept 2024,6
6428,15 sept 2024,2
6429,15 sept 2024,4
6430,15 sept 2024,3
6431,15 sept 2024,2
6432,15 sept 2024,2
6433,15 sept 2024,2
6434,15 sept 2024,2
6435,15 sept 2024,2
6436,15 sept 2024,5
6437,15 sept 2024,1
6438,15 sept 2024,2
6439,15 sept 2024,2
6440,16 sept 2024,1
6441,16 sept 2024,2
6442,16 sept 2024,1
6443,16 sept 2024,4
6444,16 sept 2024,2
6445,16 sept 2024,2
6446,16 sept 2024,1
6447,16 sept 2024,2
6448,16 sept 2024,3
6449,16 sept 2024,2
6450,16 sept 2024,2
6451,16 sept 2024,2
6452,16 sept 2024,2
6453,16 sept 2024,2
6454,16 sept 2024,1
6455,16 sept 2024,2
6456,16 sept 2024,1
6457,16 sept 2024,2
6458,16 sept 2024,2
6459,16 sept 2024,2
6460,16 sept 2024,2
6461,16 sept 2024,3
6462,16 sept 2024,2
6463,16 sept 2024,2
6464,16 sept 2024,1
6465,16 sept 2024,2
6466,16 sept 2024,2
6467,16 sept 2024,2
6468,16 sept 2024,2
6469,16 sept 2024,1
6470,16 sept 2024,1
6471,17 sept 2024,2
6472,17 sept 2024,2
6473,17 sept 2024,1
6474,17 sept 2024,1
6475,17 sept 2024,2
6476,17 sept 2024,2
6477,17 sept 2024,2
6478,17 sept 2024,4
6479,17 sept 2024,1
6480,17 sept 2024,2
6481,17 sept 2024,1
6482,17 sept 2024,2
6483,17 sept 2024,1
6484,17 sept 2024,2
6485,17 sept 2024,2
6486,17 sept 2024,2
6487,17 sept 2024,1
6488,17 sept 2024,2
6489,17 sept 2024,2
6490,17 sept 2024,2
6491,17 sept 2024,2
6492,17 sept 2024,3
6493,17 sept 2024,2
6494,17 sept 2024,2
6495,17 sept 2024,1
6496,17 sept 2024,1
6497,17 sept 2024,2
6498,17 sept 2024,2
6499,17 sept 2024,2
6500,17 sept 2024,2
6501,17 sept 2024,2
6502,17 sept 2024,2
6503,17 sept 2024,2
6504,17 sept 2024,2
6505,17 sept 2024,2
6506,17 sept 2024,2
6507,17 sept 2024,2
6508,17 sept 2024,2
6509,17 sept 2024,1
6510,17 sept 2024,1
6511,17 sept 2024,4
6512,17 sept 2024,2
6513,17 sept 2024,2
6514,17 sept 2024,1
6515,17 sept 2024,2
6516,17 sept 2024,2
6517,17 sept 2024,2
6518,17 sept 2024,2
6519,18 sept 2024,2
6520,18 sept 2024,2
6521,18 sept 2024,2
6522,18 sept 2024,4
6523,18 sept 2024,1
6524,18 sept 2024,2
6525,18 sept 2024,2
6526,18 sept 2024,1
6527,18 sept 2024,2
6528,18 sept 2024,2
6529,18 sept 2024,1
6530,18 sept 2024,1
6531,18 sept 2024,3
6532,18 sept 2024,2
6533,18 sept 2024,1
6534,18 sept 2024,2
6535,19 sept 2024,2
6536,19 sept 2024,2
6537,19 sept 2024,2
6538,19 sept 2024,2
6539,19 sept 2024,1
6540,20 sept 2024,2
6541,20 sept 2024,2
6542,20 sept 2024,2
6543,20 sept 2024,2
6544,20 sept 2024,2
6545,20 sept 2024,1
6546,20 sept 2024,2
6547,20 sept 2024,1
6548,20 sept 2024,2
6549,20 sept 2024,2
6550,20 sept 2024,1
6551,20 sept 2024,3
6552,20 sept 2024,2
6553,20 sept 2024,3
6554,20 sept 2024,9
6555,20 sept 2024,2
6556,20 sept 2024,2
6557,20 sept 2024,1
6558,20 sept 2024,1
6559,20 sept 2024,2
6560,20 sept 2024,2
6561,20 sept 2024,1
6562,20 sept 2024,1
6563,20 sept 2024,1
6564,20 sept 2024,2
6565,20 sept 2024,1
6566,20 sept 2024,1
6567,20 sept 2024,1
6568,20 sept 2024,1
6569,20 sept 2024,1
6570,20 sept 2024,1
6571,20 sept 2024,1
6572,20 sept 2024,1
6573,20 sept 2024,1
6574,20 sept 2024,2
6575,20 sept 2024,2
6576,20 sept 2024,2
6577,20 sept 2024,1
6578,20 sept 2024,1
6579,20 sept 2024,1
6580,20 sept 2024,1
6581,20 sept 2024,2
6582,20 sept 2024,2
6583,20 sept 2024,2
6584,21 sept 2024,2
6585,21 sept 2024,2
6586,21 sept 2024,1
6587,21 sept 2024,2
6588,21 sept 2024,4
6589,21 sept 2024,2
6590,21 sept 2024,1
6591,21 sept 2024,3
6592,22 sept 2024,6
6593,22 sept 2024,1
6594,22 sept 2024,2
6595,22 sept 2024,2
6596,22 sept 2024,3
6597,22 sept 2024,1
6598,22 sept 2024,2
6599,22 sept 2024,2
6600,22 sept 2024,2
6601,22 sept 2024,2
6602,22 sept 2024,1
6603,22 sept 2024,1
6604,22 sept 2024,2
6605,22 sept 2024,2
6606,22 sept 2024,2
6607,22 sept 2024,2
6608,22 sept 2024,1
